Postcode,City,Section,Buyertype,#N/A
3600,GENK,QQ,Volwassene,
3990,PEER,TT,Volwassene,
3990,Wijchmaal,C,Volwassene,
3900,Overpelt,TT,Volwassene,
3560,LUMMEN,S,Volwassene,
3990,WIJCHMAAL,C,Jongeren -18,
3520,ZONHOVEN,U,Volwassene,
3560,Lummen,S,Volwassene,
9160,Lokeren,SS,Volwassene,
3910,NEERPELT,TT,Volwassene,
3590,DIEPENBEEK,LL,Volwassene,
3560,LUMMEN,K,Volwassene,
3900,OVERPELT,H,Volwassene,
3680,MAASEIK,S,Volwassene,
3700,Tongeren,T,Volwassene,
3500,Hasselt,J,Volwassene,
8480,Eernegem,R,Volwassene,
3700,TONGEREN,S,Volwassene,
3520,ZONHOVEN,T,NA Volw.,
3001,Heverlee,MM,NA Volw.,
3550,ZOLDER,OO,Volwassene,
3550,ZOLDER,OO,Jongeren -18,
3500,HASSELT,SS,NA Volw.,
3530,HOUTHALEN,RR,Volwassene,
3600,GENK,KK,Volwassene,
3600,Genk,TT,Volwassene,
3600,Genk,N,Volwassene,
3980,Tessenderlo,J,Volwassene,
3600,GENK,O,Jongeren -18,
3630,MECHELEN-AAN-DE-MAAS,TT,Volwassene,
3630,Mechelen-aan-de-maas,TT,Volwassene,
3740,MUNSTERBILZEN,OO,Volwassene,
3742,Martenslinde,T,Volwassene,
3740,Bilzen,Q1,Volwassene,
3600,GENK,Q1,Volwassene,
3530,Houthalen-Helchteren,T,Volwassene,
3660,Oudsbergen,E,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,DD,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,DD,Volwassene,
2930,BRASSCHAAT,T,Volwassene,
3680,Neeroeteren,II,Volwassene,
3500,HASSELT,KK,Volwassene,
3590,DIEPENBEEK,RR,Volwassene,
3270,SCHERPENHEUVEL,RR,Volwassene,
3530,HELCHTEREN,U,Volwassene,
3740,BILZEN,CC,Volwassene,
3600,Genk,U,Volwassene,
3530,HOUTHALEN,T,Jongeren -21,
3665,AS,R,Volwassene,
3600,GENK,UU,Volwassene,
3930,Hamont,S,NA Volw.,
3600,Genk,T,Volwassene,
3945,Ham,BB,Volwassene,
3660,Oudsbergen,DD,Volwassene,
3660,Oudsbergen,DD,Jongeren -18,
3630,Maasmechelen,Q1,Volwassene,
3950,BOCHOLT,HH,Volwassene,
4690,Roclenge-sur-geer,JJ,Volwassene,
3520,ZONHOVEN,JJ,Volwassene,
3945,KWAADMECHELEN,HH,Volwassene,
3945,KWAADMECHELEN,HH,Volwassene,
3600,GENK,QQ,Volwassene,
3520,ZONHOVEN,TT,Volwassene,
3590,Diepenbeek,RR,Volwassene,
3970,Leopoldsburg,U,Volwassene,
3650,Dilsen-stokkem,RR,Volwassene,
3650,DILSEN-STOKKEM,RR,Volwassene,
3221,NIEUWRODE,C,Volwassene,
1030,Schaarbeek,C,Volwassene,
3582,Koersel,U,Volwassene,
3910,PELT,I,Volwassene,
3950,BOCHOLT,FF,Volwassene,
3950,BOCHOLT,FF,Jongeren -18,
3990,WIJCHMAAL,NN,Volwassene,
3665,AS,T,Volwassene,
3040,OTTENBURG,HH,Volwassene,
3040,OTTENBURG,HH,Volwassene,
3910,Pelt,S,Volwassene,
3930,Hamont-Achel,S,Volwassene,
3630,MEESWIJK,S,NA Jongeren -21,
3900,Overpelt,DD,Volwassene,
2820,RIJMENAM,QQ,Volwassene,
3670,Oudsbergen,S,Volwassene,
3460,ASSENT,SS,Volwassene,
3581,Beverlo,S,Volwassene,
3550,Heusden-Zolder,HH,Volwassene,
3990,KLEINE-BROGEL,L,Volwassene,
3600,GENK,HH,Volwassene,
3621,REKEM,RR,NA Volw.,
3670,Oudsbergen,S,Volwassene,
3670,Oudsbergen,S,Volwassene,
1070,Anderlecht,Z5,Volwassene,
3990,GROTE-BROGEL,UU,Volwassene,
3990,GROTE-BROGEL,UU,Volwassene,
3600,Genk,Q1,Volwassene,
3900,PELT,CC,Volwassene,
3900,PELT,CC,Volwassene,
2400,MOL,S,Volwassene,
3941,EKSEL,C,Minder validen,
3940,Hechtel ,T,Volwassene,
3600,GENK,PP,Volwassene,
3670,Oudsbergen,I,Jongeren -18,
3670,Oudsbergen,I,Jongeren -18,
3650,STOKKEM,C,Volwassene,
3660,Oudsbergen,Z2,Volwassene,
3660,Oudsbergen,Z2,Jongeren -18,
3630,EISDEN,DD,Volwassene,
3740,BILZEN,II,Volwassene,
3600,Genk,QQ,Volwassene,
3600,GENK,QQ,Volwassene,
3540,SCHULEN,LL,Volwassene,
3600,GENK,TT,Volwassene,
3590,Diepenbeek,OO,Volwassene,
3680,NEEROETEREN,NN,Jongeren -18,
3680,Neeroeteren,R,Volwassene,
3680,Maaseik,NN,Volwassene,
3600,GENK,T,Volwassene,
3665,AS,E,Volwassene,
3640,Kessenich,KK,Volwassene,
3640,KESSENICH,KK,Jongeren -18,
3830,Wellen,CC,Volwassene,
2235,Hulshout,R,Volwassene,
3570,ALKEN,OO,Volwassene,
3990,PEER,GG,Volwassene,
3900,Overpelt,JJ,Volwassene,
2310,Rijkevorsel,SS,Volwassene,
3660,Oudsbergen,B,Volwassene,
3660,Oudsbergen,B,Jongeren -18,
3660,Oudsbergen,B,Jongeren -18,
3600,Genk,S,Jongeren -21,
3700,Tongeren,E,Volwassene,
3631,Boorsem ,TT,Volwassene,
3631,BOORSEM,R,Volwassene,
3631,BOORSEM,KK,Volwassene,
3650,LANKLAAR,HH,Volwassene,
3665,As,DD,Volwassene,
3600,GENK,S,Volwassene,
3600,GENK,CC,Scheids. +18,
3950,Bocholt,R,Volwassene,
3520,ZONHOVEN,T,NA Volw.,
3600,GENK,Z3,Jongeren -18,
2360,OUD-TURNHOUT,Q1,Volwassene,
3950,REPPEL,DD,Volwassene,
3530,HELCHTEREN,C,Volwassene,
3690,ZUTENDAAL,RR,Volwassene,
3078,EVERBERG,HH,Jongeren -18,
3511,KURINGEN,M,Volwassene,
3000,LEUVEN,M,Volwassene,
3000,LEUVEN,M,Volwassene,
3550,Heusden-Zolder,QQ,Volwassene,
3520,ZONHOVEN,T,Volwassene,
3740,GROTE-SPOUWEN,J,Volwassene,
3960,BREE,HH,Minder validen,
3600,Genk,HH,Volwassene,
3600,Genk,HH,Volwassene,
3660,Oudsbergen,KK,Volwassene,
3520,ZONHOVEN,T,Volwassene,
3520,ZONHOVEN,HH,Volwassene,
3520,ZONHOVEN,HH,Volwassene,
3670,Oudsbergen,S,Volwassene,
2160,Wommelgem,LL,Volwassene,
3640,Kinrooi,T,Volwassene,
3670,Oudsbergen,CC,Volwassene,
3690,Zutendaal,R,NA Volw.,
3665,As,T,Volwassene,
3700,tongeren,R,Volwassene,
3680,MAASEIK,SS,Volwassene,
3960,Opitter,R,Volwassene,
3500,HASSELT,PP,Volwassene,
3545,Halen,L,Minder validen,
3990,Peer,T,Volwassene,
3600,Genk,R,Volwassene,
3570,Alken,G,Volwassene,
3150,Haacht,MM,Volwassene,
3500,HASSELT,S,Volwassene,
3001,Heverlee,T,Volwassene,
3320,Meldert,CC,Volwassene,
2930,Brasschaat,RR,Volwassene,
3500,Hasselt,LL,Volwassene,
3600,GENK,SS,Volwassene,
3680,Neeroeteren,O,Volwassene,
3670,Oudsbergen,UU,Jongeren -18,
3600,GENK,RR,Volwassene,
3600,GENK,RR,Volwassene,
3600,GENK,RR,Volwassene,
3600,GENK,FF,Volwassene,
3220,HOLSBEEK,S,Jongeren -21,
3581,BEVERLO,T,Volwassene,
3665,As,R,Volwassene,
3960,Bree,UU,Volwassene,
3730,HOESELT,C,Volwassene,
3620,VELDWEZELT,MM,Volwassene,
3600,GENK,R,Jongeren -21,
3600,Genk,UU,Volwassene,
9060,ZELZATE,S,Volwassene,
3740,BILZEN,OO,Volwassene,
3740,BILZEN,OO,Jongeren -18,
3740,EIGENBILZEN,Q1,Jongeren -21,
3630,OPGRIMBIE,KK,NA Volw.,
3550,HEUSDEN,H,Volwassene,
9200,Dendermonde,L,Volwassene,
3500,HASSELT,R,Volwassene,
3600,Genk,H,Volwassene,
3800,SInt-TRuiden,SS,Volwassene,
3670,Oudsbergen,CL4,Volwassene,
3621,REKEM,S,Volwassene,
3740,Bilzen,S,Volwassene,
3770,MILLEN,R,Jongeren -21,
3770,MILLEN,R,Jongeren -21,
3370,Roosbeek,DD,Volwassene,
3600,GENK,T,Volwassene,
3600,GENK,RR,Volwassene,
3930,HAMONT,T,Jongeren -21,
3930,HAMONT,T,Jongeren -21,
3930,Hamont,TT,Volwassene,
3930,HAMONT,T,Jongeren -21,
3930,HAMONT,S,Jongeren -21,
3945,OOSTHAM,H,Volwassene,
3930,Achel,S,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,T,Volwassene,
1702,Groot-Bijgaarden,K,Volwassene,
3620,LANAKEN,K,Volwassene,
3581,BEVERLO,Z2,Volwassene,
3581,BEVERLO,Z2,Volwassene,
3581,BEVERLO,Z2,Volwassene,
3680,OPOETEREN,NN,Jongeren -18,
3680,OPOETEREN,NN,Jongeren -18,
3960,Bree,R,Volwassene,
3680,OPOETEREN,NN,Volwassene,
3680,OPOETEREN,MM,Jongeren -18,
3550,HEUSDEN,FF,Volwassene,
3560,MELDERT,S,Jongeren -21,
3770,Riemst,S,Volwassene,
3770,VROENHOVEN,S,Volwassene,
3840,BORGLOON,T,Volwassene,
3960,BREE,KK,Volwassene,
3960,BREE,KK,Volwassene,
3920,Lommel,EE,Volwassene,
3600,Genk,S,Volwassene,
3600,Genk,CC,Volwassene,
3110,Rotselaar,Q1,Volwassene,
3290,Diest,Q1,Volwassene,
2360,Oud-Turnhout,R,Volwassene,
3900,Pelt,DD,Jongeren -18,
3500,HASSELT,TT,Volwassene,
1020,BRUSSEL,OO,Volwassene,
3500,Hasselt,T,Volwassene,
3590,DIEPENBEEK,S,Volwassene,
3900,Overpelt,S,Jongeren -21,
3650,ROTEM,O,Volwassene,
3910,PELT,CC,Volwassene,
3910,NEERPELT,CC,Jongeren -18,
3900,Overpelt,T,NA Jongeren -21,
3910,Pelt,B,Volwassene,
3940,HECHTEL,J,Volwassene,
3940,HECHTEL,J,Volwassene,
3600,GENK,U,NA Volw.,
3650,Dilsen-Stokkem,R,NA Volw.,
3500,Hasselt,MM,Volwassene,
3500,HASSELT,MM,Jongeren -18,
3600,Genk,PP,Volwassene,
3520,Zonhoven,FF,Volwassene,
3740,Bilzen,R,Volwassene,
3690,Zutendaal ,G,Volwassene,
3680,NEEROETEREN,S,Volwassene,
3600,GENK,UU,Volwassene,
3910,NEERPELT,MM,Volwassene,
3670,Oudsbergen,R,Volwassene,
3470,KORTENAKEN,RR,Volwassene,
3730,Hoeselt,T,Volwassene,
3500,HASSELT,KK,Volwassene,
3500,HASSELT,KK,NA Volw.,
3500,HASSELT,KK,Volwassene,
3500,HASSELT,KK,Volwassene,
3500,HASSELT,KK,Jongeren -18,
3530,HOUTHALEN,II,Volwassene,
4900,Spa,JJ,Volwassene,
3600,GENK,T,NA Volw.,
3830,Wellen,LL,Volwassene,
3960,GERDINGEN,R,Volwassene,
3680,NEEROETEREN,SS,Volwassene,
3680,NEEROETEREN,SS,Volwassene,
3600,GENK,KK,Volwassene,
3040,HULDENBERG,HH,Volwassene,
3960,Bree,B,Volwassene,
3960,OPITTER,DD,Volwassene,
3960,Opitter,S,Jongeren -21,
3960,OPITTER,DD,Volwassene,
3680,NEEROETEREN,RR,Volwassene,
3520,Zonhoven,HH,Volwassene,
3600,GENK,RR,NA Volw.,
3001,Leuven,T,Volwassene,
3600,GENK,R,Volwassene,
3600,Genk,NN,Volwassene,
3550,Heusden,TT,Volwassene,
2490,BALEN,R,Volwassene,
2491,Olmen,RR,Volwassene,
3690,Zutendaal,SS,Scheids. +18,
3560,LINKHOUT,L,Volwassene,
3550,HEUSDEN,B,Volwassene,
3680,NEEROETEREN,C,Volwassene,
3590,Diepenbeek,R,Volwassene,
3620,LANAKEN,S,Volwassene,
3560,LUMMEN,II,Volwassene,
3630,Maasmechelen,HH,Volwassene,
3600,GENK,O,Minder validen,
3950,KAULILLE,T,Jongeren -21,
2450,MEERHOUT,OO,Volwassene,
3550,Heusden-Zolder,CC,Volwassene,
2400,MOL,NN,Volwassene,
8930,LAUWE,NN,Volwassene,
2400,MOL,HH,Volwassene,
3580,Beringen,RR,Volwassene,
3740,Waltwilder,S,Volwassene,
3600,GENK,OO,Volwassene,
3680,NEEROETEREN,OO,Volwassene,
3401,WAASMONT,RR,Volwassene,
3401,WAASMONT,RR,Volwassene,
3680,Neeroeteren,T,Volwassene,
3740,BILZEN,C,Volwassene,
3520,Zonhoven,GG,Volwassene,
3620,GELLIK,R,Jongeren -21,
3665,Niel bij As,S,Volwassene,
3600,Genk,RR,Volwassene,
3650,DILSEN-STOKKEM,R,Jongeren -21,
3840,Borgloon,R,Volwassene,
3740,MOPERTINGEN,BB,Volwassene,
3600,Genk,R,Volwassene,
3600,Genk,KK,Volwassene,
3940,EKSEL,BB,Volwassene,
3945,Kwaadmechelen,R,NA Volw.,
3700,TONGEREN,OO,Volwassene,
3665,As,NN,Volwassene,
3840,Borgloon,S,Volwassene,
3500,HASSELT,SS,Volwassene,
3910,Neerpelt ,F,Volwassene,
3746,HOELBEEK,II,Volwassene,
3500,HASSELT,S,Volwassene,
3630,MEESWIJK,EE,Volwassene,
3600,Genk,GG,Volwassene,
3770,ZICHEN-ZUSSEN-BOLDER,C,Volwassene,
3680,MAASEIK,C,Volwassene,
3500,HASSELT,MM,Volwassene,
3660,Oudsbergen,S,Volwassene,
3631,KOTEM,SS,Volwassene,
3501,Wimmertingen,R,Volwassene,
3600,GENK,S,Volwassene,
3960,TONGERLO,R,Volwassene,
2450,Meerhout,T,Volwassene,
3590,DIEPENBEEK,OO,Volwassene,
3545,LOKSBERGEN,BB,Volwassene,
3583,PAAL,LL,Volwassene,
3583,Paal,OO,Volwassene,
3700,TONGEREN,RR,Volwassene,
3540,HERK-DE-STAD,D,Volwassene,
3980,Tessenderlo,MM,Volwassene,
3980,Tessenderlo,MM,Volwassene,
3660,Oudsbergen,B,Volwassene,
3910,Neerpelt,EE,Volwassene,
3740,Bilzen,II,Volwassene,
3832,ULBEEK,Q1,Volwassene,
9940,Ertvelde ,S,Volwassene,
3670,Oudsbergen,RR,Volwassene,
3730,HOESELT,R,Volwassene,
3511,Kuringen,KK,Volwassene,
3581,Beverlo,NN,Volwassene,
3511,KURINGEN,C,Volwassene,
3530,HOUTHALEN,II,Volwassene,
3520,zonhoven,S,Volwassene,
3800,Groot-Gelmen,BB,Volwassene,
3840,Borgloon,BB,Volwassene,
3830,WELLEN,BB,Volwassene,
3550,HEUSDEN-ZOLDER,C,Volwassene,
3680,NEEROETEREN,C,Volwassene,
3660,Oudsbergen,DD,Jongeren -18,
3600,GENK,DD,Volwassene,
3600,GENK,SS,Volwassene,
3670,Oudsbergen,FF,Volwassene,
3500,Hasselt,Q1,Volwassene,
3600,Genk,UU,Volwassene,
3590,DIEPENBEEK,MM,Volwassene,
3070,Kortenberg,SS,Volwassene,
3950,Kaulille,CC,Volwassene,
3070,Kortenberg,SS,Volwassene,
3950,KAULILLE,CC,Volwassene,
3990,PEER,S,Volwassene,
3832,ULBEEK,Q1,Jongeren -21,
3600,GENK,C,Volwassene,
3600,GENK,C,Volwassene,
3272,MESSELBROEK,FF,Volwassene,
3700,TONGEREN,D,Volwassene,
3670,Meeuwen,I,Volwassene,
3670,Meeuwen,I,Volwassene,
3600,Genk,B,Volwassene,
3950,Bocholt,II,Volwassene,
3770,HERDEREN,RR,Volwassene,
3621,REKEM,RR,Volwassene,
3990,Grote-brogel,B,Volwassene,
3900,Overpelt,I,Volwassene,
3910,Neerpelt,R,Volwassene,
3830,WELLEN,BB,Volwassene,
3511,KURINGEN,II,Volwassene,
3830,Wellen,R,NA Volw.,
3920,LOMMEL,II,Volwassene,
3582,KOERSEL,TT,NA Volw.,
3940,EKSEL,JJ,Volwassene,
3600,Genk,D,Volwassene,
3600,Genk,D,Jongeren -18,
3520,Zonhoven,MM,Volwassene,
3800,Sint-truiden,Q1,Volwassene,
3520,Zonhoven,K,Volwassene,
3680,OPOETEREN,OO,Kind (-12j),
3540,HERK-DE-STAD,D,Volwassene,
3565,As,DD,Jongeren -18,
3680,OPOETEREN,CC,Volwassene,
3670,Oudsbergen,R,Volwassene,
3500,HASSELT,HH,Volwassene,
3511,Kuringen,D,Volwassene,
3511,Kuringen,D,Jongeren -18,
3730,HOESELT,D,Jongeren -18,
3700,TONGEREN,M,Jongeren -18,
3740,ROSMEER,C,Volwassene,
3530,HOUTHALEN,BB,Jongeren -18,
3530,HOUTHALEN,BB,Volwassene,
3600,GENK,LL,NA  Jong. -18,
3670,Oudsbergen,F,Volwassene,
3590,DIEPENBEEK,OO,Jongeren -18,
3630,Leut,GG,Volwassene,
3700,TONGEREN,B,Volwassene,
3600,GENK,KK,Volwassene,
3590,DIEPENBEEK,Z3,Volwassene,
3590,DIEPENBEEK,Z3,Jongeren -18,
2240,MASSENHOVEN,K,Volwassene,
3724,Vliermaal,S,Volwassene,
3590,DIEPENBEEK,JJ,Volwassene,
3730,Sint-huibrechts-hern,D,Volwassene,
3580,Beringen,RR,Volwassene,
3590,Diepenbeek,CC,NA Volw.,
3700,TONGEREN,S,Volwassene,
3670,Oudsbergen,L,Volwassene,
3600,genk,QQ,Volwassene,
3511,KURINGEN,JJ,Jongeren -18,
3742,MARTENSLINDE,GG,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,BB,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,BB,Volwassene,
3550,HEUSDEN-ZOLDER,TT,Volwassene,
3630,EISDEN,FF,Volwassene,
3740,BILZEN,S,Jongeren -21,
3550,heusden zolder,J,Volwassene,
3271,ZICHEM,MM,Jongeren -18,
3665,AS,QQ,Jongeren -18,
3742,MARTENSLINDE,GG,Jongeren -18,
3742,MARTENSLINDE,GG,Jongeren -18,
3930,Hamont,TT,Volwassene,
3511,Kuringen,M,Volwassene,
3511,Kuringen,M,Jongeren -18,
3600,GENK,K,Volwassene,
3560,lummen,LL,Volwassene,
3220,HOLSBEEK,S,Volwassene,
3930,Hamont,CC,Volwassene,
3650,DILSEN-STOKKEM,T,Volwassene,
3590,DIEPENBEEK,TT,Jongeren -18,
3600,GENK,M,Volwassene,
3540,HERK-DE-STAD,OO,Volwassene,
3010,KESSEL-LO,B,Volwassene,
3700,Tongeren,T,Jongeren -21,
3600,Genk,N,Volwassene,
3740,HEES,BB,Volwassene,
2235,WESTMEERBEEK,II,Scheids. +18,
3740,Bilzen,Z6,Volwassene,
3665,AS,R,Jongeren -21,
3940,HECHTEL,DD,Volwassene,
3631,UIKHOVEN,BB,Volwassene,
3740,HEES,BB,Jongeren -18,
3545,HALEN,QQ,Jongeren -18,
2640,MORTSEL,MM,Volwassene,
3650,STOKKEM,BB,NA Volw.,
1820,STEENOKKERZEEL,MM,Jongeren -18,
3630,MECHELEN-AAN-DE-MAAS,BB,Volwassene,
3980,Tessenderlo,DD,Volwassene,
3740,WALTWILDER,NN,Volwassene,
3630,Maasmechelen,UU,Volwassene,
3930,HAMONT,S,Jongeren -21,
3700,TONGEREN,OO,Minder validen,
3980,Tessenderlo,E,Volwassene,
3520,Zonhoven,D,Jongeren -18,
3910,SINT-HUIBRECHTS-LILLE,GG,Volwassene,
3910,SINT-HUIBRECHTS-LILLE,R,NA Jongeren -21,
2490,BALEN,QQ,Volwassene,
3680,Neeroeteren,PP,Volwassene,
3680,Neeroeteren,PP,Volwassene,
3680,Neeroeteren,PP,Jongeren -18,
3910,Pelt (Neerpelt),MM,Volwassene,
3210,LINDEN,OO,Volwassene,
3545,HALEN,BB,Volwassene,
3530,Houthalen,S,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,UU,Volwassene,
3990,GROTE-BROGEL,BB,Volwassene,
3680,Neeroeteren,BB,Volwassene,
3600,GENK,K,Volwassene,
3500,Hasselt,L,Volwassene,
3660,Oudsbergen,G,Volwassene,
3740,HEES,T,Volwassene,
3650,ROTEM,BB,Jongeren -18,
3600,GENK,NN,Volwassene,
3600,GENK,QQ,Volwassene,
3293,Kaggevinne,JJ,Volwassene,
3690,ZUTENDAAL,BB,Volwassene,
3600,GENK,II,Volwassene,
3570,ALKEN,T,Volwassene,
3570,ALKEN,T,Volwassene,
3600,GENK,OO,Jongeren -18,
3910,SINT-HUIBRECHTS-LILLE,T,Volwassene,
3910,NEERPELT,K,Volwassene,
3690,ZUTENDAAL,II,Volwassene,
3600,GENK,DD,Jongeren -18,
3770,ZICHEN-ZUSSEN-BOLDER,JJ,Volwassene,
3520,zonhoven,S,Volwassene,
3620,LANAKEN,JJ,Jongeren -18,
3650,LANKLAAR,GG,Volwassene,
3520,Zonhoven,CL2,Volwassene,
3582,KOERSEL,LL,Volwassene,
3660,Oudsbergen,PP,Volwassene,
3550,Heusden-zolder,CL3,Volwassene,
3550,ZOLDER,L,Mindervalide -18j,
3530,Helchteren,S,Volwassene,
3690,Zutendaal,L,Volwassene,
3690,Zutendaal,L,Volwassene,
3690,Zutendaal,L,Volwassene,
3668,Niel-bij-as,KK,Volwassene,
3830,WELLEN,HH,Volwassene,
3830,WELLEN,HH,Volwassene,
3660,Oudsbergen,GG,Volwassene,
3620,Veldwezelt,CC,Volwassene,
3600,GENK,QQ,Kind (-12j),
3600,GENK,KK,Volwassene,
3700,tongeren,S,Volwassene,
2260,WESTERLO,Z3,Volwassene,
3940,Hechtel,S,Volwassene,
3600,Genk,DD,NA Volw.,
3600,GENK,BB,Volwassene,
3990,KLEINE-BROGEL,CL3,Volwassene,
3600,GENK,T,Volwassene,
3530,Helchteren,DD,Volwassene,
3690,ZUTENDAAL,MM,Volwassene,
3550,Zolder,CC,Volwassene,
3550,Zolder,CC,Volwassene,
2270,HERENTHOUT,N,Volwassene,
3590,Diepenbeek,J,Volwassene,
3680,NEEROETEREN,N,Volwassene,
3545,HALEN,OO,Volwassene,
3510,Kermt (Hasselt),OO,Volwassene,
3740,HEES,SS,Volwassene,
3680,NEEROETEREN,N,Volwassene,
3920,LOMMEL,S,Volwassene,
3770,VLIJTINGEN,SS,Volwassene,
3940,EKSEL,JJ,Volwassene,
3724,Vliermaal,I,Volwassene,
3560,LUMMEN,RR,Volwassene,
3560,LUMMEN,RR,Volwassene,
3560,LUMMEN,RR,Volwassene,
3560,LUMMEN,RR,Volwassene,
3560,LUMMEN,RR,Volwassene,
3560,Linkhout,B,Volwassene,
3580,Beringen,PP,Volwassene,
3740,RIJKHOVEN,GG,Volwassene,
3680,Maaseik,Z4,Volwassene,
3631,MAASMECHELEN,L,Volwassene,
2490,Balen,EE,Volwassene,
3680,NEEROETEREN,PP,Volwassene,
2360,OUD-TURNHOUT,II,Volwassene,
3530,Houthalen,JJ,Volwassene,
3530,Houthalen,JJ,Volwassene,
3600,GENK,HH,Jongeren -18,
3660,Oudsbergen,QQ,Jongeren -18,
3590,DIEPENBEEK,QQ,Volwassene,
3950,BOCHOLT,FF,Volwassene,
3950,BOCHOLT,FF,Volwassene,
3545,HALEN,II,Volwassene,
3530,Houthalen,CL1,Volwassene,
3650,Dilsen-stokkem,PP,Volwassene,
3290,Diest,II,Volwassene,
3700,RIKSINGEN,OO,Volwassene,
3700,RIKSINGEN,OO,Volwassene,
3700,Tongeren,OO,Jongeren -18,
3530,Houthalen,II,Volwassene,
3700,Tongeren,OO,Jongeren -18,
3840,Kerniel,OO,Volwassene,
3840,KERNIEL,OO,Jongeren -18,
2370,ARENDONK,I,Jongeren -18,
3128,BAAL,II,Volwassene,
3680,OPOETEREN,Z3,Jongeren -18,
3560,LUMMEN,MM,Volwassene,
3560,LUMMEN,MM,Volwassene,
3600,GENK,LL,Jongeren -18,
3746,HOELBEEK,NN,Kind (-12j),
3790,Sint-martens-voeren,RR,Jongeren -18,
3600,GENK,H,Volwassene,
3670,Oudsbergen,R,Volwassene,
3530,Houthalen,QQ,Volwassene,
9280,WIEZE,QQ,Volwassene,
3590,Diepenbeek,K,Volwassene,
3670,Oudsbergen,R,Volwassene,
3570,ALKEN,M,Volwassene,
3511,Kuringen,CL3,Volwassene,
3650,STOKKEM,K,Volwassene,
3630,OPGRIMBIE,II,Volwassene,
3680,NEEROETEREN,B,Volwassene,
3620,LANAKEN,OO,Jongeren -18,
3620,Lanaken,OO,Volwassene,
3510,Spalbeek,DD,Volwassene,
3665,AS,KK,Jongeren -18,
3740,BILZEN,II,Volwassene,
3580,BERINGEN,PP,Volwassene,
3970,LEOPOLDSBURG,R,Jongeren -21,
3970,LEOPOLDSBURG,PP,Volwassene,
3950,KAULILLE,T,Jongeren -21,
3960,BREE,HH,Jongeren -18,
3600,GENK,KK,Jongeren -18,
3700,Tongeren,RR,Volwassene,
3545,Halen,R,Volwassene,
3620,LANAKEN,NN,Volwassene,
3620,LANAKEN,NN,Volwassene,
3620,LANAKEN,CL3,Volwassene,
3600,GENK,II,Volwassene,
3600,GENK,II,Volwassene,
3520,ZONHOVEN,FF,Kind (-12j),
3600,GENK,MM,Volwassene,
3501,WIMMERTINGEN,SS,Volwassene,
3620,Lanaken,CL3,Jongeren -18,
3511,KURINGEN,KK,Jongeren -18,
3590,Diepenbeek,T,NA Volw.,
3520,Zonhoven,KK,Minder validen,
3583,PAAL,DD,Volwassene,
3600,GENK,OO,Volwassene,
3600,GENK,OO,Volwassene,
3590,DIEPENBEEK,KK,Volwassene,
3590,DIEPENBEEK,KK,Volwassene,
3590,DIEPENBEEK,KK,Volwassene,
3590,DIEPENBEEK,KK,Jongeren -18,
8480,Eernegem,QQ,Volwassene,
3550,Heusden-Zolder,FF,Volwassene,
3970,Leopoldsburg,R,Volwassene,
3530,Houthalen,II,Volwassene,
3600,Genk,LL,Volwassene,
3600,Genk,LL,Volwassene,
3530,Helchteren,T,Volwassene,
3460,Bekkevoort,Z1,Volwassene,
3530,Houthalen,HH,Volwassene,
3650,DILSEN-STOKKEM,J,Volwassene,
3980,Tessenderlo,QQ,Jongeren -18,
3660,Oudsbergen,R,Volwassene,
3930,HAMONT,GG,Volwassene,
3600,Genk,T,Volwassene,
3670,Oudsbergen,MM,Jongeren -18,
3530,HOUTHALEN,HH,Volwassene,
3530,HOUTHALEN,HH,Volwassene,
3530,HOUTHALEN,HH,Volwassene,
3530,HOUTHALEN,HH,Volwassene,
3530,HOUTHALEN,HH,Volwassene,
3630,MECHELEN-AAN-DE-MAAS,UU,Jongeren -18,
3690,ZUTENDAAL,L,Jongeren -18,
3740,EIGENBILZEN,M,NA Volw.,
3930,HAMONT,T,Volwassene,
3740,KLEINE-SPOUWEN,N,Volwassene,
3570,Alken,Z3,Volwassene,
3660,Oudsbergen,NN,Volwassene,
3580,Beringen,JJ,Volwassene,
3580,Beringen,JJ,Volwassene,
3580,Beringen,JJ,Jongeren -18,
3680,OPOETEREN,J,Volwassene,
3740,BEVERST,OO,Volwassene,
3620,Lanaken,S,Volwassene,
3590,DIEPENBEEK,R,NA Jongeren -21,
3620,LANAKEN,S,Volwassene,
3600,GENK,Z5,Volwassene,
3540,Schulen,FF,Volwassene,
3582,Beringen,CL4,Volwassene,
3550,Heusden Zolder,MM,Volwassene,
3722,WINTERSHOVEN,S,NA Volw.,
3945,Oostham,GG,Volwassene,
3945,Oostham,GG,Volwassene,
3511,KURINGEN,R,Jongeren -21,
3600,GENK,N,Volwassene,
3670,Oudsbergen,N,Volwassene,
3620,VELDWEZELT,CL2,Jongeren -18,
3620,VELDWEZELT,CL2,Kind (-12j),
3740,BILZEN,BAOW,Minder validen,
3620,LANAKEN,B,Volwassene,
3620,LANAKEN,DD,Volwassene,
3740,WALTWILDER,DD,Volwassene,
3020,HERENT,CC,Jongeren -18,
3530,Houthalen,T,Volwassene,
